cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,subcategory_id,category_id
783,4520,Saunders Ltd,Multi-layered multi-tasking secured line,inf,inf,failed,1181,US,USD,2020-05-20 05:00:00,2021-03-06 06:00:00,subcat23,cat5
88,5388,"Hogan, Porter and Rivera",Organic object-oriented core,8500.0,4612.0,failed,113,US,USD,2021-07-14 05:00:00,2021-08-23 05:00:00,subcat23,cat5
1278,5203,Lam-Hamilton,Team-oriented global strategy,6000.0,11960.0,successful,221,US,USD,2021-06-14 05:00:00,2021-08-18 05:00:00,subcat23,cat5
359,2993,Martinez-Johnson,Sharable radical toolset,inf,16170.0,failed,245,US,USD,2021-04-29 05:00:00,2021-12-14 06:00:00,subcat23,cat5
50,3613,Rose-Fuller,Upgradable holistic system engine,10000.0,12040.0,successful,117,US,USD,2021-09-28 05:00:00,2021-10-04 05:00:00,subcat23,cat5
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824.0,failed,14,US,USD,2020-11-17 06:00:00,2021-09-22 05:00:00,subcat23,cat5
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13656.0,failed,248,AU,AUD,2021-01-26 06:00:00,2022-01-18 06:00:00,subcat23,cat5
175,3264,Davis LLC,Compatible logistical paradigm,4700.0,7990.0,successful,81,AU,AUD,2021-08-22 05:00:00,2021-10-12 05:00:00,subcat23,cat5
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,1980.0,failed,21,US,USD,2021-03-07 06:00:00,2021-09-06 05:00:00,subcat23,cat5
1475,2813,Wood Inc,Re-engineered composite focus group,inf,35700.0,failed,830,US,USD,2020-08-17 05:00:00,2021-08-05 05:00:00,subcat23,cat5
1245,4269,Hines Inc,Cross-platform systemic adapter,1700.0,11040.0,successful,100,US,USD,2021-08-20 05:00:00,2021-12-22 06:00:00,subcat10,cat6
2713,1501,Hudson-Nguyen,Down-sized disintermediate support,1800.0,4710.0,successful,50,US,USD,2020-04-07 05:00:00,2021-02-14 06:00:00,subcat10,cat6
2497,1669,Gonzalez-Martinez,Vision-oriented actuating open system,inf,inf,successful,1684,AU,AUD,2021-01-17 06:00:00,2021-07-23 05:00:00,subcat10,cat6
1034,4165,Barry Group,De-engineered static Local Area Network,4600.0,8504.0,successful,88,US,USD,2021-06-24 05:00:00,2021-08-28 05:00:00,subcat10,cat6
2423,5559,Cooke PLC,Focused executive core,100.0,5.0,failed,1,DK,DKK,2020-12-05 06:00:00,2021-09-25 05:00:00,subcat10,cat6
521,3618,Warren-Harrison,Programmable incremental knowledge user,38900.0,56860.0,successful,1137,US,USD,2020-04-20 05:00:00,2021-01-21 06:00:00,subcat10,cat6
2901,4499,Miller-Patel,Mandatory uniform strategy,60400.0,4390.0,failed,151,US,USD,2021-11-21 06:00:00,2021-12-19 06:00:00,subcat10,cat6
1831,5470,Morales-Odonnell,Exclusive 5thgeneration structure,inf,53300.0,failed,846,US,USD,2020-09-03 05:00:00,2021-02-15 06:00:00,subcat10,cat6
291,1847,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,6176.0,successful,107,US,USD,2021-01-04 06:00:00,2021-07-28 05:00:00,subcat10,cat6
2489,2272,Miller Ltd,Open-architected mobile emulation,inf,inf,failed,1198,US,USD,2020-11-10 06:00:00,2021-10-30 05:00:00,subcat10,cat6
397,1877,Gilmore LLC,Optimized systemic algorithm,1400.0,7600.0,successful,110,CA,CAD,2020-12-09 06:00:00,2021-07-17 05:00:00,subcat10,cat6
2093,3999,Ford LLC,Centralized tangible success,inf,inf,failed,2025,GB,GBP,2021-08-01 05:00:00,2021-10-05 05:00:00,subcat10,cat6
1746,5991,Silva-Hawkins,Proactive heuristic orchestration,7700.0,2532.0,canceled,29,US,USD,2020-09-21 05:00:00,2021-01-10 06:00:00,subcat10,cat6
487,2170,Lane-Barber,Universal value-added moderator,3600.0,8360.0,successful,270,US,USD,2021-03-08 06:00:00,2021-07-22 05:00:00,subcat10,cat6
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13050.0,successful,181,CH,CHF,2020-06-09 05:00:00,2021-05-01 05:00:00,subcat10,cat6
1849,4453,Landry Group,Expanded value-added hardware,59700.0,inf,successful,2805,CA,CAD,2020-12-17 06:00:00,2021-06-11 05:00:00,subcat10,cat6
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300.0,inf,successful,2489,IT,EUR,2020-10-25 05:00:00,2021-04-24 05:00:00,subcat10,cat6
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,inf,inf,successful,1280,US,USD,2020-07-21 05:00:00,2021-03-11 06:00:00,subcat10,cat6
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000.0,5440.0,successful,53,US,USD,2021-02-27 06:00:00,2021-03-03 06:00:00,subcat10,cat6
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000.0,709.0,live,14,US,USD,2020-02-15 06:00:00,2021-02-23 06:00:00,subcat10,cat6
423,4330,Huff-Johnson,Universal fault-tolerant orchestration,inf,inf,failed,742,US,USD,2021-03-27 05:00:00,2021-11-17 06:00:00,subcat10,cat6
2677,4482,"Black, Armstrong and Anderson",Profound attitude-oriented functionalities,8100.0,11336.0,successful,107,US,USD,2020-11-20 06:00:00,2021-10-18 05:00:00,subcat14,cat6
91,1294,Reid-Mccullough,Visionary real-time groupware,1600.0,10540.0,successful,98,DK,DKK,2020-11-25 06:00:00,2021-03-01 06:00:00,subcat14,cat6
468,6026,Barrett PLC,Team-oriented clear-thinking capacity,inf,inf,failed,3304,IT,EUR,2021-03-20 05:00:00,2021-04-16 05:00:00,subcat14,cat6
186,4034,Taylor PLC,Seamless zero-defect solution,inf,inf,failed,3387,US,USD,2020-05-21 05:00:00,2021-01-28 06:00:00,subcat14,cat6
2893,2441,"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000.0,3496.0,canceled,57,US,USD,2021-06-04 05:00:00,2021-10-29 05:00:00,subcat14,cat6
3162,3848,"Johnson, Patterson and Montoya",Triple-buffered fresh-thinking frame,19800.0,inf,successful,1884,US,USD,2020-09-20 05:00:00,2021-01-15 06:00:00,subcat14,cat6
2065,1417,Salazar-Dodson,Face-to-face zero tolerance moderator,32900.0,43500.0,successful,659,DK,DKK,2021-03-20 05:00:00,2021-09-25 05:00:00,subcat14,cat6
358,1249,Sandoval-Powell,Phased holistic implementation,inf,8092.0,failed,80,US,USD,2021-05-09 05:00:00,2021-08-03 05:00:00,subcat14,cat6
576,4588,Rodriguez-Scott,Realigned zero tolerance software,2100.0,14050.0,successful,134,US,USD,2020-10-14 05:00:00,2021-01-17 06:00:00,subcat14,cat6
2080,1904,Murphy PLC,Optional solution-oriented instruction set,inf,57120.0,failed,1120,US,USD,2021-06-26 05:00:00,2021-10-13 05:00:00,subcat14,cat6
1987,1494,"Martin, Russell and Baker",Focused solution-oriented instruction set,4200.0,689.0,failed,9,US,USD,2021-01-21 06:00:00,2021-12-30 06:00:00,subcat14,cat6
1652,2354,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,inf,inf,failed,1784,US,USD,2021-05-05 05:00:00,2021-05-26 05:00:00,subcat14,cat6
1451,2565,Shannon-Olson,Enhanced methodical middleware,9800.0,14696.0,successful,140,IT,EUR,2020-10-14 05:00:00,2021-05-30 05:00:00,subcat14,cat6
2071,5124,Murphy-Fox,Organic system-worthy orchestration,5300.0,4430.0,failed,111,US,USD,2021-06-08 05:00:00,2021-12-27 06:00:00,subcat14,cat6
2609,3305,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10560.0,successful,123,US,USD,2020-12-02 06:00:00,2021-03-22 05:00:00,subcat14,cat6
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,inf,inf,successful,2662,CA,CAD,2021-07-15 05:00:00,2021-10-23 05:00:00,subcat14,cat6
2865,1485,Allen Inc,Total dedicated benchmark,9200.0,10100.0,successful,96,US,USD,2020-07-20 05:00:00,2021-04-25 05:00:00,subcat14,cat6
2301,4064,Schmitt-Mendoza,Profound explicit paradigm,inf,inf,successful,6212,US,USD,2020-11-14 06:00:00,2021-07-06 05:00:00,subcat16,cat6
2869,2849,Hart-Briggs,Re-engineered user-facing approach,61400.0,inf,successful,676,US,USD,2021-03-17 05:00:00,2021-10-27 05:00:00,subcat16,cat6
1623,1372,Jensen-Vargas,Ameliorated explicit parallelism,inf,12500.0,failed,347,US,USD,2020-08-27 05:00:00,2021-04-06 05:00:00,subcat16,cat6
1575,4790,Cox Group,Synergized analyzing process improvement,7100.0,5824.0,failed,86,AU,AUD,2021-01-20 06:00:00,2021-04-29 05:00:00,subcat16,cat6
3035,2125,Mays LLC,Multi-layered global groupware,6900.0,11176.0,successful,103,US,USD,2020-03-14 05:00:00,2021-01-31 06:00:00,subcat16,cat6
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795.0,failed,16,US,USD,2020-06-16 05:00:00,2021-05-25 05:00:00,subcat16,cat6
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800.0,9020.0,successful,156,CH,CHF,2020-06-16 05:00:00,2021-01-24 06:00:00,subcat16,cat6
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4900.0,failed,64,US,USD,2021-03-02 06:00:00,2021-09-20 05:00:00,subcat16,cat6
2003,5119,"Montgomery, Larson and Spencer",User-centric bifurcated knowledge user,4500.0,13540.0,successful,330,US,USD,2020-12-24 06:00:00,2021-04-16 05:00:00,subcat19,cat6
2821,2085,Clark Group,Grass-roots fault-tolerant policy,4800.0,12510.0,successful,113,US,USD,2020-07-21 05:00:00,2021-02-22 06:00:00,subcat19,cat6
2791,3211,"Frazier, Patrick and Smith",Enhanced systemic analyzer,inf,inf,failed,679,IT,EUR,2020-07-03 05:00:00,2021-06-17 05:00:00,subcat19,cat6
379,5216,Blair Group,Public-key 3rdgeneration budgetary management,4900.0,521.0,failed,5,US,USD,2020-11-17 06:00:00,2021-11-23 06:00:00,subcat19,cat6
211,4605,Avila-Nelson,Up-sized intermediate website,61500.0,inf,successful,6465,US,USD,2020-03-25 05:00:00,2021-02-19 06:00:00,subcat19,cat6
41,2583,"Ward, Sanchez and Kemp",Stand-alone discrete Graphical User Interface,3900.0,9416.0,successful,116,US,USD,2021-06-02 05:00:00,2021-12-31 06:00:00,subcat19,cat6
387,3193,Gonzalez-Robbins,Up-sized responsive protocol,4700.0,8830.0,successful,80,US,USD,2021-04-09 05:00:00,2022-02-18 06:00:00,subcat19,cat6
1139,5619,Nichols Ltd,Function-based attitude-oriented groupware,7400.0,8430.0,successful,211,US,USD,2021-07-02 05:00:00,2021-07-18 05:00:00,subcat19,cat6
1730,5469,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200.0,702.0,failed,21,GB,GBP,2021-03-28 05:00:00,2021-09-06 05:00:00,subcat19,cat6
1056,5858,Smith and Sons,Grass-roots 24/7 attitude,5200.0,12460.0,successful,122,US,USD,2020-04-01 05:00:00,2021-03-01 06:00:00,subcat19,cat6
2331,1628,Pugh LLC,Reactive analyzing function,8900.0,13064.0,successful,136,US,USD,2020-08-15 05:00:00,2021-07-04 05:00:00,subcat19,cat6
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863.0,failed,18,US,USD,2021-04-10 05:00:00,2021-04-25 05:00:00,subcat19,cat6
195,3041,Perez Group,Cross-platform tertiary hub,63400.0,inf,successful,2038,US,USD,2021-05-01 05:00:00,2021-11-03 05:00:00,subcat19,cat6
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,inf,55360.0,failed,513,US,USD,2020-12-17 06:00:00,2021-05-27 05:00:00,subcat19,cat6
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,inf,successful,1297,DK,DKK,2020-10-28 05:00:00,2021-08-14 05:00:00,subcat19,cat6
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10720.0,successful,165,DK,DKK,2021-02-01 06:00:00,2021-05-29 05:00:00,subcat19,cat6
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13830.0,successful,182,US,USD,2020-11-02 06:00:00,2021-09-04 05:00:00,subcat19,cat6
2122,5508,Black-Graham,Operative hybrid utilization,inf,6630.0,failed,130,US,USD,2021-09-17 05:00:00,2021-10-03 05:00:00,subcat19,cat6
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700.0,6800.0,successful,155,US,USD,2021-04-18 05:00:00,2021-11-16 06:00:00,subcat19,cat6
2585,2185,Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,226,US,USD,2021-06-12 05:00:00,2021-08-18 05:00:00,subcat19,cat6
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility,inf,inf,failed,842,US,USD,2021-11-15 06:00:00,2021-12-07 06:00:00,subcat19,cat6
821,4678,"Caldwell, Velazquez and Wilson",Monitored impactful analyzer,5500.0,11900.0,successful,163,US,USD,2020-10-09 05:00:00,2021-05-23 05:00:00,subcat12,cat7
2224,5560,Schroeder Ltd,Progressive needs-based focus group,3500.0,10850.0,successful,226,GB,GBP,2020-11-25 06:00:00,2021-02-05 06:00:00,subcat12,cat7
202,3569,"Bridges, Freeman and Kim",Cross-group multi-state task-force,2900.0,6244.0,successful,201,US,USD,2021-07-23 05:00:00,2021-12-04 06:00:00,subcat12,cat7
2067,4037,"Sutton, Barrett and Tucker",Cross-platform needs-based approach,1100.0,7012.0,successful,127,US,USD,2021-06-26 05:00:00,2021-10-21 05:00:00,subcat12,cat7
2909,3283,Porter-George,Reactive content-based framework,1000.0,14980.0,successful,180,GB,GBP,2020-10-09 05:00:00,2021-11-11 06:00:00,subcat12,cat7
1527,3190,"Santos, Bell and Lloyd",Object-based analyzing knowledge user,20000.0,51780.0,successful,498,CH,CHF,2020-08-05 05:00:00,2021-05-15 05:00:00,subcat12,cat7
1668,4604,"Arias, Allen and Miller",Seamless transitional portal,inf,32960.0,failed,1220,AU,AUD,2021-02-14 06:00:00,2021-11-03 05:00:00,subcat12,cat7
1490,3706,Brown-Brown,Multi-lateral homogeneous success,45300.0,inf,successful,903,US,USD,2020-06-21 05:00:00,2021-04-14 05:00:00,subcat12,cat7
1632,3670,"Miranda, Hall and Mcgrath",Progressive value-added ability,2400.0,10080.0,successful,101,US,USD,2021-01-25 06:00:00,2021-06-15 05:00:00,subcat12,cat7
1980,2736,Mendoza-Parker,Enterprise-wide motivating matrices,7500.0,8180.0,successful,149,IT,EUR,2020-06-16 05:00:00,2021-06-28 05:00:00,subcat12,cat7
2274,5000,"Sawyer, Horton and Williams",Triple-buffered 4thgeneration toolset,inf,47260.0,canceled,1890,US,USD,2021-10-07 05:00:00,2021-10-13 05:00:00,subcat12,cat7
890,5441,Fields Ltd,Front-line foreground project,5500.0,5324.0,failed,133,US,USD,2021-05-23 05:00:00,2021-06-21 05:00:00,subcat12,cat7
1315,5171,"Velazquez, Hunt and Ortiz",Switchable zero tolerance website,7800.0,1586.0,failed,16,US,USD,2021-03-28 05:00:00,2021-04-23 05:00:00,subcat12,cat7
1911,6007,Willis and Sons,Fundamental incremental database,inf,21470.0,live,211,US,USD,2021-04-06 05:00:00,2021-06-16 05:00:00,subcat12,cat7
980,4890,"Berger, Johnson and Marshall",Devolved exuding emulation,inf,inf,failed,830,US,USD,2020-12-12 06:00:00,2021-06-18 05:00:00,subcat12,cat7
1971,3978,"Perez, Davis and Wilson",Implemented tangible algorithm,2300.0,4252.0,successful,41,US,USD,2020-10-20 05:00:00,2021-08-25 05:00:00,subcat12,cat7
2393,3364,Price and Sons,Object-based demand-driven strategy,inf,45380.0,failed,605,US,USD,2021-10-09 05:00:00,2021-11-29 06:00:00,subcat12,cat7
3208,5165,Cuevas-Morales,Public-key coherent ability,900.0,8700.0,successful,86,DK,DKK,2020-11-02 06:00:00,2021-04-07 05:00:00,subcat12,cat7
1926,2104,Johnson Inc,Reduced context-sensitive complexity,1300.0,6890.0,successful,186,AU,AUD,2020-06-01 05:00:00,2021-03-30 05:00:00,subcat12,cat7
975,4477,Williams-Walsh,Organized explicit core,9100.0,12680.0,successful,239,US,USD,2020-06-26 05:00:00,2021-02-13 06:00:00,subcat12,cat7
2177,6222,Gallegos Inc,Seamless logistical encryption,5100.0,574.0,failed,9,US,USD,2020-04-29 05:00:00,2021-04-04 05:00:00,subcat12,cat7
65,1725,Berry-Richardson,Automated zero tolerance implementation,inf,inf,live,3640,CH,CHF,2020-05-28 05:00:00,2021-05-29 05:00:00,subcat12,cat7
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator,inf,13864.0,failed,180,US,USD,2021-01-28 06:00:00,2021-08-11 05:00:00,subcat12,cat7
2097,5739,Pineda Ltd,Cross-group global system engine,8700.0,4532.0,failed,42,US,USD,2020-08-11 05:00:00,2021-10-08 05:00:00,subcat12,cat7
1917,4632,Jensen LLC,Realigned dedicated system engine,600.0,6224.0,successful,102,US,USD,2020-10-27 05:00:00,2021-09-11 05:00:00,subcat12,cat7
1672,4628,Robinson Group,Switchable reciprocal middleware,inf,inf,failed,2915,US,USD,2021-01-25 06:00:00,2021-11-24 06:00:00,subcat12,cat7
1920,3032,Smith-Kennedy,Virtual heuristic hub,48300.0,16590.0,failed,210,IT,EUR,2021-08-21 05:00:00,2021-11-19 06:00:00,subcat12,cat7
2103,1707,Johnson-Morales,Devolved 24hour forecast,inf,inf,failed,3410,US,USD,2021-01-26 06:00:00,2021-01-30 06:00:00,subcat12,cat7
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,inf,inf,failed,679,US,USD,2021-08-01 05:00:00,2021-10-14 05:00:00,subcat12,cat7
1550,5481,Buckley Group,Diverse high-level attitude,3200.0,7660.0,successful,68,US,USD,2020-11-29 06:00:00,2021-03-01 06:00:00,subcat12,cat7
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4508.0,failed,47,US,USD,2021-02-02 06:00:00,2021-09-26 05:00:00,subcat12,cat7
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.0,2504.0,failed,31,US,USD,2020-09-28 05:00:00,2021-03-31 05:00:00,subcat12,cat7
3143,2705,Bryant-Pope,Networked intangible help-desk,38200.0,inf,successful,3934,US,USD,2021-02-04 06:00:00,2021-08-06 05:00:00,subcat12,cat7
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3840.0,failed,67,US,USD,2020-09-14 05:00:00,2021-04-07 05:00:00,subcat12,cat7
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8640.0,successful,92,US,USD,2021-08-10 05:00:00,2021-08-20 05:00:00,subcat12,cat7
2484,5368,Vega Group,Synchronized regional synergy,inf,inf,successful,1782,US,USD,2021-04-15 05:00:00,2021-10-08 05:00:00,subcat21,cat7
558,4351,Hogan Ltd,Stand-alone mission-critical moratorium,9600.0,9220.0,failed,115,US,USD,2021-05-10 05:00:00,2021-12-17 06:00:00,subcat21,cat7
1599,5154,Johnson-Lee,Intuitive exuding process improvement,60900.0,inf,successful,943,US,USD,2020-08-07 05:00:00,2021-06-15 05:00:00,subcat21,cat7
146,1349,Hoffman-Howard,Extended encompassing application,inf,inf,successful,2551,US,USD,2020-12-19 06:00:00,2021-03-10 06:00:00,subcat21,cat7
1717,2619,Roberts and Sons,Streamlined holistic knowledgebase,6200.0,13100.0,successful,218,AU,AUD,2020-11-03 06:00:00,2021-08-02 05:00:00,subcat21,cat7
1572,3290,Mcmillan Group,Advanced cohesive Graphic Interface,inf,55550.0,live,1111,US,USD,2021-03-22 05:00:00,2021-12-29 06:00:00,subcat21,cat7
969,2043,Wang-Rodriguez,Total multimedia website,inf,57730.0,failed,535,US,USD,2021-10-13 05:00:00,2021-11-02 05:00:00,subcat21,cat7
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame,inf,57020.0,failed,1296,US,USD,2020-10-11 05:00:00,2021-06-07 05:00:00,subcat21,cat7
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution,inf,43070.0,failed,395,IT,EUR,2020-09-17 05:00:00,2021-05-25 05:00:00,subcat21,cat7
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,inf,inf,failed,2955,US,USD,2020-02-14 06:00:00,2021-04-06 05:00:00,subcat21,cat7
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal,inf,28860.0,failed,656,US,USD,2021-06-16 05:00:00,2021-08-03 05:00:00,subcat21,cat7
2490,1918,Dawson-Tyler,Optional 6thgeneration access,inf,inf,failed,1596,US,USD,2020-12-08 06:00:00,2021-07-28 05:00:00,subcat21,cat7
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.0,4276.0,failed,78,US,USD,2021-02-10 06:00:00,2021-04-14 05:00:00,subcat21,cat7
1865,3241,Maldonado-Gonzalez,Digitized client-driven database,3100.0,10090.0,successful,134,US,USD,2021-08-23 05:00:00,2022-01-10 06:00:00,subcat15,cat8
60,3961,"White, Torres and Bishop",Multi-layered dynamic protocol,9700.0,14610.0,successful,170,US,USD,2021-02-25 06:00:00,2021-03-31 05:00:00,subcat15,cat8
449,2771,"Robinson, Lopez and Christensen",Organic next generation protocol,5400.0,6350.0,successful,67,US,USD,2020-10-07 05:00:00,2021-10-17 05:00:00,subcat15,cat8
2819,2384,"Stanton, Neal and Rodriguez",Polarized uniform software,2600.0,9560.0,successful,94,IT,EUR,2020-07-19 05:00:00,2021-02-28 06:00:00,subcat15,cat8
1344,3849,Curtis-Curtis,User-friendly reciprocal initiative,4200.0,2212.0,failed,30,AU,AUD,2021-04-20 05:00:00,2021-10-14 05:00:00,subcat15,cat8
1548,4836,Burton-Watkins,Extended reciprocal circuit,3500.0,8860.0,successful,246,US,USD,2020-08-01 05:00:00,2021-08-15 05:00:00,subcat15,cat8
1348,4577,Brown-Vang,Robust heuristic artificial intelligence,9800.0,13440.0,successful,244,US,USD,2021-01-11 06:00:00,2021-08-25 05:00:00,subcat15,cat8
1558,2955,Johnson LLC,Cross-group cohesive circuit,4800.0,6624.0,successful,138,US,USD,2020-12-18 06:00:00,2021-04-27 05:00:00,subcat15,cat8
709,1615,Garcia Inc,Progressive neutral middleware,3000.0,11000.0,successful,112,US,USD,2020-11-26 06:00:00,2021-02-08 06:00:00,subcat15,cat8
2081,2261,Watkins Ltd,Multi-channeled responsive implementation,1800.0,10750.0,successful,138,US,USD,2021-04-07 05:00:00,2021-06-30 05:00:00,subcat15,cat8
933,2908,Walker Ltd,Organic eco-centric success,2900.0,10750.0,successful,199,US,USD,2020-10-26 05:00:00,2021-05-06 05:00:00,subcat15,cat8
2284,2809,Foley-Cox,Progressive zero administration leverage,inf,1953.0,live,61,US,USD,2021-07-09 05:00:00,2022-01-13 06:00:00,subcat15,cat8
2333,4967,"Butler, Henry and Espinoza",Switchable didactic matrices,37100.0,34980.0,failed,393,US,USD,2021-04-03 05:00:00,2021-12-23 06:00:00,subcat15,cat8
748,3910,Diaz-Garcia,Profit-focused 3rdgeneration circuit,9700.0,1146.0,failed,23,CA,CAD,2021-03-05 06:00:00,2021-03-14 06:00:00,subcat15,cat8
1696,2511,King Ltd,Visionary systemic process improvement,9100.0,5804.0,failed,67,US,USD,2021-03-29 05:00:00,2021-06-11 05:00:00,subcat15,cat8
2793,5645,Davis-Allen,Digitized eco-centric core,2400.0,4476.0,successful,50,US,USD,2020-09-19 05:00:00,2021-05-17 05:00:00,subcat15,cat8
2432,5721,Bell PLC,Ergonomic eco-centric open architecture,100.0,2.0,failed,1,US,USD,2021-10-07 05:00:00,2021-11-25 06:00:00,subcat15,cat8
1549,3059,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700.0,7770.0,successful,92,US,USD,2021-03-21 05:00:00,2021-09-25 05:00:00,subcat15,cat8
2594,4466,Robles Ltd,Right-sized demand-driven adapter,inf,inf,canceled,2138,US,USD,2021-02-19 06:00:00,2021-06-13 05:00:00,subcat15,cat8
2391,2687,Robles-Hudson,Balanced bifurcated leverage,8600.0,8660.0,successful,87,US,USD,2021-08-28 05:00:00,2021-09-22 05:00:00,subcat15,cat8
549,3398,"Adams, Walker and Wong",Seamless background framework,900.0,6510.0,successful,64,US,USD,2020-03-24 05:00:00,2021-02-25 06:00:00,subcat15,cat8
159,4502,Brown-Pena,Front-line client-server secured line,5300.0,14100.0,successful,247,US,USD,2020-03-08 06:00:00,2021-02-26 06:00:00,subcat15,cat8
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11530.0,successful,128,AU,AUD,2021-02-25 06:00:00,2021-05-07 05:00:00,subcat15,cat8
1762,1658,"White, Robertson and Roberts",Down-sized national software,5100.0,14250.0,successful,432,US,USD,2020-05-09 05:00:00,2021-05-22 05:00:00,subcat15,cat8
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13220.0,successful,264,US,USD,2020-07-30 05:00:00,2021-07-03 05:00:00,subcat15,cat8
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,inf,57250.0,canceled,1218,US,USD,2021-05-14 05:00:00,2021-08-08 05:00:00,subcat15,cat8
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300.0,inf,successful,1170,US,USD,2021-03-10 06:00:00,2022-01-12 06:00:00,subcat15,cat8
959,5022,Caldwell PLC,Grass-roots zero administration alliance,37100.0,inf,successful,1991,US,USD,2020-12-17 06:00:00,2021-03-21 05:00:00,subcat15,cat8
3054,6163,Guerrero-Griffin,Networked web-enabled product,4700.0,12060.0,successful,137,US,USD,2021-06-10 05:00:00,2022-01-08 06:00:00,subcat15,cat8
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.0,4668.0,successful,106,US,USD,2020-11-04 06:00:00,2021-10-29 05:00:00,subcat15,cat8
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216.0,successful,142,US,USD,2020-09-30 05:00:00,2021-09-07 05:00:00,subcat15,cat8
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,inf,inf,successful,4233,US,USD,2020-05-05 05:00:00,2021-03-12 06:00:00,subcat15,cat8
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.0,2704.0,failed,33,US,USD,2021-02-22 06:00:00,2021-06-21 05:00:00,subcat15,cat8
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,inf,inf,canceled,898,US,USD,2021-06-28 05:00:00,2021-12-17 06:00:00,subcat15,cat8
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,inf,successful,1887,US,USD,2020-07-17 05:00:00,2021-04-11 05:00:00,subcat15,cat8
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.0,inf,successful,4358,US,USD,2020-03-21 05:00:00,2021-03-07 06:00:00,subcat15,cat8
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2112.0,failed,57,CA,CAD,2021-12-29 06:00:00,2022-01-16 06:00:00,subcat15,cat8
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343.0,failed,52,US,USD,2020-07-07 05:00:00,2021-07-27 05:00:00,subcat15,cat8
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000.0,8144.0,failed,263,AU,AUD,2020-12-20 06:00:00,2021-01-31 06:00:00,subcat15,cat8
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,inf,55800.0,failed,1691,US,USD,2021-04-08 05:00:00,2021-12-18 06:00:00,subcat15,cat8
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4996.0,failed,114,IT,EUR,2021-07-23 05:00:00,2021-11-25 06:00:00,subcat15,cat8
